caldt,vwretd
16/03/1995,0.005711
17/03/1995,-0.000415
20/03/1995,0.001327
21/03/1995,-0.002145
22/03/1995,0.000744
23/03/1995,0.001076
24/03/1995,0.009268
27/03/1995,0.004946
28/03/1995,0.001582
29/03/1995,-0.001371
30/03/1995,-0.000274
31/03/1995,-0.002444
03/04/1995,0.001327
04/04/1995,0.004471
05/04/1995,0.001443
06/04/1995,0.000810
07/04/1995,-0.000406
10/04/1995,0.002456
11/04/1995,-0.001265
12/04/1995,0.003453
13/04/1995,0.003486
17/04/1995,-0.004416
18/04/1995,-0.002852
19/04/1995,-0.002796
20/04/1995,0.001745
21/04/1995,0.005287
24/04/1995,0.007374
25/04/1995,-0.000673
26/04/1995,0.001578
27/04/1995,0.002068
28/04/1995,0.001800
01/05/1995,-0.000731
02/05/1995,0.001006
03/05/1995,0.009166
04/05/1995,-0.000656
05/05/1995,-0.000606
08/05/1995,0.006380
09/05/1995,0.000402
10/05/1995,0.001645
11/05/1995,0.002081
12/05/1995,0.002328
15/05/1995,0.004442
16/05/1995,0.001814
17/05/1995,-0.001481
18/05/1995,-0.012178
19/05/1995,-0.000678
22/05/1995,0.007301
23/05/1995,0.008524
24/05/1995,0.000019
25/05/1995,-0.000004
26/05/1995,-0.007493
30/05/1995,-0.001714
31/05/1995,0.014017
01/06/1995,0.001633
02/06/1995,0.000428
05/06/1995,0.006195
06/06/1995,-0.000158
07/06/1995,-0.002969
08/06/1995,-0.000491
09/06/1995,-0.006979
12/06/1995,0.004966
13/06/1995,0.009127
14/06/1995,0.001013
15/06/1995,0.002651
16/06/1995,0.004222
19/06/1995,0.009053
20/06/1995,0.000439
21/06/1995,-0.000271
22/06/1995,0.011166
23/06/1995,-0.002526
26/06/1995,-0.009602
27/06/1995,-0.003244
28/06/1995,0.003184
29/06/1995,-0.000077
30/06/1995,0.003213
03/07/1995,0.003407
05/07/1995,0.002158
06/07/1995,0.011207
07/07/1995,0.006480
10/07/1995,0.002153
11/07/1995,-0.002973
12/07/1995,0.011074
13/07/1995,0.000714
14/07/1995,-0.001359
17/07/1995,0.004255
18/07/1995,-0.007747
19/07/1995,-0.016200
20/07/1995,0.006041
21/07/1995,0.000911
24/07/1995,0.007060
25/07/1995,0.007442
26/07/1995,0.002274
27/07/1995,0.006876
28/07/1995,-0.002589
31/07/1995,-0.000732
01/08/1995,-0.004613
02/08/1995,-0.001589
03/08/1995,-0.000918
04/08/1995,0.001673
07/08/1995,0.002556
08/08/1995,0.000761
09/08/1995,0.000135
10/08/1995,-0.002697
11/08/1995,-0.003189
14/08/1995,0.007163
15/08/1995,-0.000966
16/08/1995,0.004625
17/08/1995,0.000397
18/08/1995,0.001003
21/08/1995,-0.002034
22/08/1995,0.001719
23/08/1995,-0.002314
24/08/1995,-0.000380
25/08/1995,0.004073
28/08/1995,-0.002742
29/08/1995,0.000263
30/08/1995,0.003292
31/08/1995,0.003240
01/09/1995,0.002950
05/09/1995,0.009635
06/09/1995,0.003777
07/09/1995,0.000930
08/09/1995,0.005084
11/09/1995,0.002690
12/09/1995,0.002906
13/09/1995,0.003782
14/09/1995,0.005629
15/09/1995,-0.001785
18/09/1995,-0.001251
19/09/1995,0.003060
20/09/1995,0.004517
21/09/1995,-0.005694
22/09/1995,-0.003089
25/09/1995,-0.001723
26/09/1995,-0.000920
27/09/1995,-0.003042
28/09/1995,0.009013
29/09/1995,-0.000533
02/10/1995,-0.005999
03/10/1995,-0.001508
04/10/1995,-0.004286
05/10/1995,0.003057
06/10/1995,0.000402
09/10/1995,-0.010338
10/10/1995,-0.002383
11/10/1995,0.006184
12/10/1995,0.007779
13/10/1995,0.003675
16/10/1995,-0.001723
17/10/1995,0.005781
18/10/1995,0.002234
19/10/1995,0.003052
20/10/1995,-0.005519
23/10/1995,-0.004174
24/10/1995,0.001494
25/10/1995,-0.008046
26/10/1995,-0.009282
27/10/1995,0.004087
30/10/1995,0.006414
31/10/1995,-0.001672
01/11/1995,0.004875
02/11/1995,0.010436
03/11/1995,0.003264
06/11/1995,-0.002361
07/11/1995,-0.004717
08/11/1995,0.007000
09/11/1995,0.004575
10/11/1995,-0.000903
13/11/1995,-0.001167
14/11/1995,-0.006277
15/11/1995,0.005200
16/11/1995,0.005900
17/11/1995,0.004088
20/11/1995,-0.005223
21/11/1995,0.002169
22/11/1995,-0.001977
24/11/1995,0.003538
27/11/1995,0.001778
28/11/1995,0.007714
29/11/1995,0.004225
30/11/1995,-0.000103
01/12/1995,0.001554
04/12/1995,0.010380
05/12/1995,0.004662
06/12/1995,0.002132
07/12/1995,-0.006554
08/12/1995,0.002035
11/12/1995,0.002498
12/12/1995,-0.002472
13/12/1995,0.004343
14/12/1995,-0.007732
15/12/1995,-0.002674
18/12/1995,-0.017154
19/12/1995,0.009824
20/12/1995,-0.004647
21/12/1995,0.007078
22/12/1995,0.003412
26/12/1995,0.003180
27/12/1995,0.001562
28/12/1995,-0.000305
29/12/1995,0.004453
02/01/1996,0.006606
03/01/1996,-0.000155
04/01/1996,-0.007674
05/01/1996,-0.001023
08/01/1996,0.002686
09/01/1996,-0.015878
10/01/1996,-0.015552
11/01/1996,0.008433
12/01/1996,-0.000991
15/01/1996,-0.005273
16/01/1996,0.009982
17/01/1996,-0.000530
18/01/1996,0.003797
19/01/1996,0.005719
22/01/1996,0.004291
23/01/1996,-0.000004
24/01/1996,0.010247
25/01/1996,-0.003688
26/01/1996,0.006238
29/01/1996,0.004041
30/01/1996,0.009156
31/01/1996,0.007995
01/02/1996,0.004625
02/02/1996,-0.002224
05/02/1996,0.007056
06/02/1996,0.006829
07/02/1996,0.003530
08/02/1996,0.007736
09/02/1996,0.000908
12/02/1996,0.005465
13/02/1996,-0.001932
14/02/1996,-0.004077
15/02/1996,-0.002696
16/02/1996,-0.003411
20/02/1996,-0.010383
21/02/1996,0.010269
22/02/1996,0.015227
23/02/1996,0.000660
26/02/1996,-0.009785
27/02/1996,-0.004139
28/02/1996,-0.001597
29/02/1996,-0.005460
01/03/1996,0.002595
04/03/1996,0.008815
05/03/1996,0.006696
06/03/1996,-0.003446
07/03/1996,0.001881
08/03/1996,-0.028423
11/03/1996,0.009471
12/03/1996,-0.004628
13/03/1996,0.004563
14/03/1996,0.004255
15/03/1996,0.001546
18/03/1996,0.014236
19/03/1996,-0.001154
20/03/1996,-0.002589
21/03/1996,-0.000676
22/03/1996,0.002254
25/03/1996,-0.002546
26/03/1996,0.003078
27/03/1996,-0.003120
28/03/1996,0.000335
29/03/1996,-0.001664
01/04/1996,0.010206
02/04/1996,0.002373
03/04/1996,0.001396
04/04/1996,0.000545
08/04/1996,-0.015994
09/04/1996,-0.000829
10/04/1996,-0.010693
11/04/1996,-0.005032
12/04/1996,0.008021
15/04/1996,0.008047
16/04/1996,0.005015
17/04/1996,-0.004500
18/04/1996,0.004790
19/04/1996,0.002396
22/04/1996,0.005950
23/04/1996,0.006042
24/04/1996,0.000204
25/04/1996,0.004664
26/04/1996,0.001817
29/04/1996,0.001040
30/04/1996,0.000460
01/05/1996,0.002329
02/05/1996,-0.015375
03/05/1996,-0.000711
06/05/1996,-0.001348
07/05/1996,-0.003479
08/05/1996,0.005750
09/05/1996,0.002651
10/05/1996,0.010629
13/05/1996,0.012823
14/05/1996,0.007136
15/05/1996,-0.000021
16/05/1996,0.000458
17/05/1996,0.005479
20/05/1996,0.005924
21/05/1996,-0.000341
22/05/1996,0.006079
23/05/1996,-0.002412
24/05/1996,0.002491
28/05/1996,-0.008475
29/05/1996,-0.006370
30/05/1996,0.005152
31/05/1996,-0.001355
03/06/1996,-0.002304
04/06/1996,0.006593
05/06/1996,0.006874
06/06/1996,-0.007386
07/06/1996,-0.002097
10/06/1996,-0.000847
11/06/1996,-0.001095
12/06/1996,-0.000606
13/06/1996,-0.002772
14/06/1996,-0.004141
17/06/1996,-0.001870
18/06/1996,-0.007164
19/06/1996,-0.001008
20/06/1996,-0.003086
21/06/1996,0.005643
24/06/1996,0.003633
25/06/1996,-0.002130
26/06/1996,-0.007863
27/06/1996,0.005843
28/06/1996,0.007407
01/07/1996,0.007609
02/07/1996,-0.002411
03/07/1996,-0.003111
05/07/1996,-0.019582
08/07/1996,-0.008261
09/07/1996,0.003554
10/07/1996,-0.001906
11/07/1996,-0.017939
12/07/1996,0.000063
15/07/1996,-0.026169
16/07/1996,-0.005379
17/07/1996,0.014059
18/07/1996,0.015964
19/07/1996,-0.007259
22/07/1996,-0.009244
23/07/1996,-0.014118
24/07/1996,-0.002817
25/07/1996,0.009209
26/07/1996,0.009107
29/07/1996,-0.007401
30/07/1996,0.004731
31/07/1996,0.007394
01/08/1996,0.015414
02/08/1996,0.018206
05/08/1996,-0.002568
06/08/1996,0.002969
07/08/1996,0.004062
08/08/1996,-0.001242
09/08/1996,-0.002370
12/08/1996,0.005302
13/08/1996,-0.007495
14/08/1996,0.003878
15/08/1996,0.001143
16/08/1996,0.004323
19/08/1996,0.001181
20/08/1996,-0.001032
21/08/1996,-0.000572
22/08/1996,0.008468
23/08/1996,-0.003311
26/08/1996,-0.003433
27/08/1996,0.004133
28/08/1996,0.000350
29/08/1996,-0.008978
30/08/1996,-0.005871
03/09/1996,0.001608
04/09/1996,0.001737
05/09/1996,-0.009316
06/09/1996,0.009639
09/09/1996,0.009556
10/09/1996,0.000703
11/09/1996,0.004259
12/09/1996,0.006305
13/09/1996,0.012654
16/09/1996,0.004973
17/09/1996,-0.001055
18/09/1996,-0.001504
19/09/1996,0.002012
20/09/1996,0.005055
23/09/1996,-0.001752
24/09/1996,0.000075
25/09/1996,0.001838
26/09/1996,0.002205
27/09/1996,0.000805
30/09/1996,0.002126
01/10/1996,0.000531
02/10/1996,0.007394
03/10/1996,-0.001473
04/10/1996,0.011026
07/10/1996,0.001947
08/10/1996,-0.004117
09/10/1996,-0.004652
10/10/1996,-0.002058
11/10/1996,0.006826
14/10/1996,0.004418
15/10/1996,-0.001422
16/10/1996,0.000895
17/10/1996,0.002518
18/10/1996,0.003693
21/10/1996,-0.002430
22/10/1996,-0.006109
23/10/1996,0.000264
24/10/1996,-0.004381
25/10/1996,-0.001838
28/10/1996,-0.005610
29/10/1996,0.002459
30/10/1996,-0.000005
31/10/1996,0.006197
01/11/1996,-0.001558
04/11/1996,0.002856
05/11/1996,0.008581
06/11/1996,0.013692
07/11/1996,0.004104
08/11/1996,0.003755
11/11/1996,0.002012
12/11/1996,-0.001739
13/11/1996,0.001893
14/11/1996,0.005906
15/11/1996,0.000949
18/11/1996,-0.001414
19/11/1996,0.005419
20/11/1996,0.002527
21/11/1996,-0.001853
22/11/1996,0.007379
25/11/1996,0.009615
26/11/1996,-0.001629
27/11/1996,0.000395
29/11/1996,0.002945
02/12/1996,0.000523
03/12/1996,-0.006779
04/12/1996,-0.003173
05/12/1996,-0.000593
06/12/1996,-0.007233
09/12/1996,0.013901
10/12/1996,-0.002452
11/12/1996,-0.009267
12/12/1996,-0.012178
13/12/1996,-0.002678
16/12/1996,-0.010525
17/12/1996,0.004565
18/12/1996,0.008300
19/12/1996,0.015757
20/12/1996,0.003098
23/12/1996,-0.003179
24/12/1996,0.004716
26/12/1996,0.005695
27/12/1996,0.001962
30/12/1996,-0.001949
31/12/1996,-0.009417
02/01/1997,-0.007358
03/01/1997,0.013492
06/01/1997,0.000703
07/01/1997,0.007351
08/01/1997,-0.003752
09/01/1997,0.007499
10/01/1997,0.005146
13/01/1997,-0.000108
14/01/1997,0.011041
15/01/1997,-0.001530
16/01/1997,0.002916
17/01/1997,0.007129
20/01/1997,0.002394
21/01/1997,0.005429
22/01/1997,0.003967
23/01/1997,-0.008096
24/01/1997,-0.009256
27/01/1997,-0.006596
28/01/1997,0.000519
29/01/1997,0.006677
30/01/1997,0.011775
31/01/1997,0.003341
03/02/1997,0.000265
04/02/1997,0.001369
05/02/1997,-0.012224
06/02/1997,0.002128
07/02/1997,0.009367
10/02/1997,-0.006290
11/02/1997,0.003572
12/02/1997,0.014928
13/02/1997,0.010211
14/02/1997,-0.001746
18/02/1997,0.006931
19/02/1997,-0.002860
20/02/1997,-0.010985
21/02/1997,-0.002204
24/02/1997,0.008246
25/02/1997,0.002709
26/02/1997,-0.007353
27/02/1997,-0.011942
28/02/1997,-0.004613
03/03/1997,0.003758
04/03/1997,-0.002236
05/03/1997,0.011550
06/03/1997,-0.002506
07/03/1997,0.006814
10/03/1997,0.008570
11/03/1997,-0.001959
12/03/1997,-0.007720
13/03/1997,-0.015964
14/03/1997,0.003526
17/03/1997,-0.001184
18/03/1997,-0.007267
19/03/1997,-0.006177
20/03/1997,-0.001847
21/03/1997,0.001160
24/03/1997,0.004840
25/03/1997,-0.000335
26/03/1997,0.002518
27/03/1997,-0.018549
31/03/1997,-0.021989
01/04/1997,0.001827
02/04/1997,-0.011309
03/04/1997,-0.000273
04/04/1997,0.011111
07/04/1997,0.007864
08/04/1997,0.004192
09/04/1997,-0.005362
10/04/1997,-0.004026
11/04/1997,-0.024128
14/04/1997,0.005169
15/04/1997,0.011999
16/04/1997,0.008122
17/04/1997,-0.000863
18/04/1997,0.004313
21/04/1997,-0.009271
22/04/1997,0.013684
23/04/1997,-0.000012
24/04/1997,-0.002017
25/04/1997,-0.009074
28/04/1997,0.007791
29/04/1997,0.023649
30/04/1997,0.009343
01/05/1997,-0.000316
02/05/1997,0.019173
05/05/1997,0.021008
06/05/1997,-0.002737
07/05/1997,-0.011100
08/05/1997,0.004450
09/05/1997,0.005414
12/05/1997,0.012760
13/05/1997,-0.004298
14/05/1997,0.003512
15/05/1997,0.005937
16/05/1997,-0.010439
19/05/1997,0.002846
20/05/1997,0.008911
21/05/1997,-0.000619
22/05/1997,-0.002138
23/05/1997,0.012570
27/05/1997,0.002988
28/05/1997,-0.000999
29/05/1997,-0.002346
30/05/1997,0.005416
02/06/1997,0.000090
03/06/1997,-0.001244
04/06/1997,-0.004105
05/06/1997,0.004372
06/06/1997,0.013499
09/06/1997,0.004614
10/06/1997,0.001526
11/06/1997,0.003956
12/06/1997,0.012720
13/06/1997,0.009850
16/06/1997,0.000735
17/06/1997,0.001477
18/06/1997,-0.003685
19/06/1997,0.009394
20/06/1997,-0.000193
23/06/1997,-0.017584
24/06/1997,0.015658
25/06/1997,-0.006574
26/06/1997,-0.004565
27/06/1997,0.004278
30/06/1997,-0.000478
01/07/1997,0.005729
02/07/1997,0.011721
03/07/1997,0.011900
07/07/1997,-0.003372
08/07/1997,0.007022
09/07/1997,-0.008635
10/07/1997,0.006042
11/07/1997,0.004660
14/07/1997,0.002446
15/07/1997,0.007385
16/07/1997,0.011512
17/07/1997,-0.005121
18/07/1997,-0.013530
21/07/1997,-0.004248
22/07/1997,0.019322
23/07/1997,0.003260
24/07/1997,0.003158
25/07/1997,-0.000930
28/07/1997,-0.001984
29/07/1997,0.005182
30/07/1997,0.010846
31/07/1997,0.002239
01/08/1997,-0.005229
04/08/1997,0.003258
05/08/1997,0.003583
06/08/1997,0.007357
07/08/1997,-0.007024
08/08/1997,-0.017513
11/08/1997,0.001308
12/08/1997,-0.008812
13/08/1997,-0.002384
14/08/1997,0.002545
15/08/1997,-0.019864
18/08/1997,0.007854
19/08/1997,0.013942
20/08/1997,0.013519
21/08/1997,-0.011830
22/08/1997,-0.002579
25/08/1997,-0.000652
26/08/1997,-0.005629
27/08/1997,0.001911
28/08/1997,-0.007694
29/08/1997,-0.002003
02/09/1997,0.024141
03/09/1997,0.001896
04/09/1997,0.002892
05/09/1997,0.000611
08/09/1997,0.003201
09/09/1997,0.002930
10/09/1997,-0.011471
11/09/1997,-0.006090
12/09/1997,0.011759
15/09/1997,-0.002483
16/09/1997,0.021915
17/09/1997,-0.000470
18/09/1997,0.003861
19/09/1997,0.003052
22/09/1997,0.005281
23/09/1997,-0.002470
24/09/1997,-0.005758
25/09/1997,-0.005499
26/09/1997,0.006215
29/09/1997,0.007381
30/09/1997,-0.003269
01/10/1997,0.006434
02/10/1997,0.005408
03/10/1997,0.005141
06/10/1997,0.007100
07/10/1997,0.008874
08/10/1997,-0.005795
09/10/1997,-0.001887
10/10/1997,-0.002733
13/10/1997,0.001182
14/10/1997,0.000483
15/10/1997,-0.003303
16/10/1997,-0.010226
17/10/1997,-0.012782
20/10/1997,0.011091
21/10/1997,0.015927
22/10/1997,-0.002620
23/10/1997,-0.018019
24/10/1997,-0.007926
27/10/1997,-0.065250
28/10/1997,0.040183
29/10/1997,0.001265
30/10/1997,-0.015518
31/10/1997,0.011766
03/11/1997,0.023026
04/11/1997,0.002357
05/11/1997,0.003803
06/11/1997,-0.004868
07/11/1997,-0.012737
10/11/1997,-0.004944
11/11/1997,0.000502
12/11/1997,-0.019461
13/11/1997,0.008105
14/11/1997,0.012087
17/11/1997,0.018269
18/11/1997,-0.007714
19/11/1997,0.004138
20/11/1997,0.013500
21/11/1997,0.002719
24/11/1997,-0.016280
25/11/1997,0.003213
26/11/1997,0.001533
28/11/1997,0.003752
01/12/1997,0.017384
02/12/1997,-0.002696
03/12/1997,0.005364
04/12/1997,-0.001628
05/12/1997,0.009801
08/12/1997,0.000963
09/12/1997,-0.007219
10/12/1997,-0.007872
11/12/1997,-0.015729
12/12/1997,-0.002876
15/12/1997,0.006388
16/12/1997,0.006073
17/12/1997,-0.000969
18/12/1997,-0.010296
19/12/1997,-0.006801
22/12/1997,0.005839
23/12/1997,-0.011394
24/12/1997,-0.005278
26/12/1997,0.003287
29/12/1997,0.016176
30/12/1997,0.017562
31/12/1997,0.002605
02/01/1998,0.002498
05/01/1998,0.002276
06/01/1998,-0.010232
07/01/1998,-0.003519
08/01/1998,-0.008325
09/01/1998,-0.029333
12/01/1998,0.006963
13/01/1998,0.015255
14/01/1998,0.006376
15/01/1998,-0.005708
16/01/1998,0.011205
20/01/1998,0.016299
21/01/1998,-0.006191
22/01/1998,-0.008412
23/01/1998,-0.004857
26/01/1998,-0.002026
27/01/1998,0.009813
28/01/1998,0.010036
29/01/1998,0.007384
30/01/1998,-0.003795
02/02/1998,0.018917
03/02/1998,0.005193
04/02/1998,0.002684
05/02/1998,-0.000798
06/02/1998,0.007615
09/02/1998,-0.000656
10/02/1998,0.008050
11/02/1998,0.001574
12/02/1998,0.003473
13/02/1998,-0.002179
17/02/1998,0.001661
18/02/1998,0.007974
19/02/1998,-0.001956
20/02/1998,0.003766
23/02/1998,0.004394
24/02/1998,-0.006709
25/02/1998,0.011481
26/02/1998,0.005983
27/02/1998,0.000767
02/03/1998,-0.001234
03/03/1998,0.003597
04/03/1998,-0.003851
05/03/1998,-0.010026
06/03/1998,0.018263
09/03/1998,-0.002918
10/03/1998,0.010609
11/03/1998,0.004919
12/03/1998,0.001652
13/03/1998,-0.000510
16/03/1998,0.008695
17/03/1998,0.000984
18/03/1998,0.004672
19/03/1998,0.004084
20/03/1998,0.005978
23/03/1998,-0.002713
24/03/1998,0.008425
25/03/1998,-0.001829
26/03/1998,-0.000184
27/03/1998,-0.003694
30/03/1998,-0.002189
31/03/1998,0.007673
01/04/1998,0.006150
02/04/1998,0.008177
03/04/1998,0.001943
06/04/1998,-0.002448
07/04/1998,-0.010432
08/04/1998,-0.004353
09/04/1998,0.007809
13/04/1998,-0.000311
14/04/1998,0.007068
15/04/1998,0.004031
16/04/1998,-0.008238
17/04/1998,0.010681
20/04/1998,0.001873
21/04/1998,0.002598
22/04/1998,0.002798
23/04/1998,-0.010750
24/04/1998,-0.009536
27/04/1998,-0.021239
28/04/1998,0.002042
29/04/1998,0.009058
30/04/1998,0.014625
01/05/1998,0.006414
04/05/1998,0.001749
05/05/1998,-0.005628
06/05/1998,-0.007841
07/05/1998,-0.008103
08/05/1998,0.010660
11/05/1998,-0.002003
12/05/1998,0.005204
13/05/1998,0.002481
14/05/1998,-0.001594
15/05/1998,-0.007218
18/05/1998,-0.004329
19/05/1998,0.004016
20/05/1998,0.004906
21/05/1998,-0.003107
22/05/1998,-0.004931
26/05/1998,-0.014828
27/05/1998,-0.003928
28/05/1998,0.005968
29/05/1998,-0.003673
01/06/1998,-0.003557
02/06/1998,0.002243
03/06/1998,-0.007366
04/06/1998,0.009505
05/06/1998,0.013883
08/06/1998,0.002800
09/06/1998,0.002433
10/06/1998,-0.007170
11/06/1998,-0.014528
12/06/1998,0.000820
15/06/1998,-0.019643
16/06/1998,0.010020
17/06/1998,0.016311
18/06/1998,-0.001685
19/06/1998,-0.003940
22/06/1998,0.003479
23/06/1998,0.013154
24/06/1998,0.011201
25/06/1998,-0.002646
26/06/1998,0.003007
29/06/1998,0.005640
30/06/1998,-0.001381
01/07/1998,0.010824
02/07/1998,-0.001670
06/07/1998,0.008520
07/07/1998,-0.001401
08/07/1998,0.008746
09/07/1998,-0.004986
10/07/1998,0.003026
13/07/1998,0.000947
14/07/1998,0.008412
15/07/1998,-0.000678
16/07/1998,0.006445
17/07/1998,0.001777
20/07/1998,-0.001093
21/07/1998,-0.015120
22/07/1998,-0.003009
23/07/1998,-0.019970
24/07/1998,-0.001750
27/07/1998,0.001435
28/07/1998,-0.014392
29/07/1998,-0.004694
30/07/1998,0.014275
31/07/1998,-0.018214
03/08/1998,-0.008598
04/08/1998,-0.034757
05/08/1998,0.004459
06/08/1998,0.010227
07/08/1998,0.004210
10/08/1998,-0.005857
11/08/1998,-0.016917
12/08/1998,0.015636
13/08/1998,-0.008869
14/08/1998,-0.009413
17/08/1998,0.014931
18/08/1998,0.016335
19/08/1998,-0.004254
20/08/1998,-0.006480
21/08/1998,-0.011825
24/08/1998,0.003383
25/08/1998,0.002485
26/08/1998,-0.010921
27/08/1998,-0.039433
28/08/1998,-0.016001
31/08/1998,-0.065905
01/09/1998,0.034987
02/09/1998,0.000744
03/09/1998,-0.010336
04/09/1998,-0.006699
08/09/1998,0.048350
09/09/1998,-0.017532
10/09/1998,-0.024597
11/09/1998,0.026080
14/09/1998,0.020014
15/09/1998,0.006943
16/09/1998,0.008548
17/09/1998,-0.023568
18/09/1998,0.004216
21/09/1998,0.002050
22/09/1998,0.007646
23/09/1998,0.032437
24/09/1998,-0.019815
25/09/1998,0.000726
28/09/1998,0.003589
29/09/1998,-0.001598
30/09/1998,-0.025481
01/10/1998,-0.032744
02/10/1998,0.013262
05/10/1998,-0.019592
06/10/1998,-0.004990
07/10/1998,-0.016961
08/10/1998,-0.017343
09/10/1998,0.026219
12/10/1998,0.016781
13/10/1998,-0.006285
14/10/1998,0.013511
15/10/1998,0.040646
16/10/1998,0.010577
19/10/1998,0.008334
20/10/1998,0.003375
21/10/1998,0.005547
22/10/1998,0.008724
23/10/1998,-0.005939
26/10/1998,0.004563
27/10/1998,-0.004126
28/10/1998,0.002622
29/10/1998,0.015511
30/10/1998,0.012714
02/11/1998,0.014396
03/11/1998,-0.000870
04/11/1998,0.009087
05/11/1998,0.012169
06/11/1998,0.006630
09/11/1998,-0.008214
10/11/1998,-0.001764
11/11/1998,-0.006358
12/11/1998,-0.002690
13/11/1998,0.005268
16/11/1998,0.007449
17/11/1998,0.003120
18/11/1998,0.005065
19/11/1998,0.007290
20/11/1998,0.008438
23/11/1998,0.019846
24/11/1998,-0.004701
25/11/1998,0.003951
27/11/1998,0.005685
30/11/1998,-0.022479
01/12/1998,0.008103
02/12/1998,-0.002470
03/12/1998,-0.015497
04/12/1998,0.019707
07/12/1998,0.008839
08/12/1998,-0.004006
09/12/1998,0.001339
10/12/1998,-0.015147
11/12/1998,-0.000605
14/12/1998,-0.020549
15/12/1998,0.016239
16/12/1998,-0.000463
17/12/1998,0.014666
18/12/1998,0.006689
21/12/1998,0.013469
22/12/1998,0.000029
23/12/1998,0.019196
24/12/1998,-0.000177
28/12/1998,0.001700
29/12/1998,0.011206
30/12/1998,-0.004896
31/12/1998,0.005046
04/01/1999,-0.000831
05/01/1999,0.011888
06/01/1999,0.021143
07/01/1999,-0.000799
08/01/1999,0.004604
11/01/1999,-0.004982
12/01/1999,-0.018197
13/01/1999,-0.005760
14/01/1999,-0.015793
15/01/1999,0.023001
19/01/1999,0.007600
20/01/1999,0.002364
21/01/1999,-0.017356
22/01/1999,-0.006415
25/01/1999,0.006536
26/01/1999,0.013889
27/01/1999,-0.007022
28/01/1999,0.015965
29/01/1999,0.009339
01/02/1999,-0.003402
02/02/1999,-0.008696
03/02/1999,0.009073
04/02/1999,-0.018078
05/02/1999,-0.008764
08/02/1999,0.002013
09/02/1999,-0.022437
10/02/1999,0.002821
11/02/1999,0.024302
12/02/1999,-0.018543
16/02/1999,0.006144
17/02/1999,-0.013809
18/02/1999,0.009466
19/02/1999,0.002409
22/02/1999,0.023701
23/02/1999,0.000693
24/02/1999,-0.012177
25/02/1999,-0.007097
26/02/1999,-0.004880
01/03/1999,-0.000384
02/03/1999,-0.006472
03/03/1999,-0.000296
04/03/1999,0.013488
05/03/1999,0.020411
08/03/1999,0.006597
09/03/1999,-0.002177
10/03/1999,0.005639
11/03/1999,0.007633
12/03/1999,-0.002965
15/03/1999,0.009283
16/03/1999,-0.001263
17/03/1999,-0.005089
18/03/1999,0.012180
19/03/1999,-0.012261
22/03/1999,-0.002787
23/03/1999,-0.026062
24/03/1999,0.005006
25/03/1999,0.017790
26/03/1999,-0.004610
29/03/1999,0.019376
30/03/1999,-0.006279
31/03/1999,-0.007844
01/04/1999,0.005663
05/04/1999,0.018325
06/04/1999,-0.002196
07/04/1999,0.004102
08/04/1999,0.013218
09/04/1999,0.004653
12/04/1999,0.008995
13/04/1999,-0.002763
14/04/1999,-0.013497
15/04/1999,-0.003236
16/04/1999,-0.001426
19/04/1999,-0.023432
20/04/1999,0.012929
21/04/1999,0.024557
22/04/1999,0.013390
23/04/1999,0.001090
26/04/1999,0.004594
27/04/1999,0.001117
28/04/1999,-0.008105
29/04/1999,-0.004461
30/04/1999,-0.004383
03/05/1999,0.011799
04/05/1999,-0.014288
05/05/1999,0.009909
06/05/1999,-0.010719
07/05/1999,0.008531
10/05/1999,0.000161
11/05/1999,0.011791
12/05/1999,0.006233
13/05/1999,0.002787
14/05/1999,-0.021040
17/05/1999,0.000953
18/05/1999,-0.003216
19/05/1999,0.008449
20/05/1999,-0.003340
21/05/1999,-0.005350
24/05/1999,-0.018918
25/05/1999,-0.017343
26/05/1999,0.013231
27/05/1999,-0.013938
28/05/1999,0.014876
01/06/1999,-0.007232
02/06/1999,0.001216
03/06/1999,0.001975
04/06/1999,0.019623
07/06/1999,0.007281
08/06/1999,-0.011830
09/06/1999,0.002111
10/06/1999,-0.011097
11/06/1999,-0.007245
14/06/1999,-0.004427
15/06/1999,0.004864
16/06/1999,0.021942
17/06/1999,0.007096
18/06/1999,0.002578
21/06/1999,0.005859
22/06/1999,-0.008868
23/06/1999,-0.001549
24/06/1999,-0.012497
25/06/1999,-0.000241
28/06/1999,0.011682
29/06/1999,0.014269
30/06/1999,0.016033
01/07/1999,0.005640
02/07/1999,0.007484
06/07/1999,-0.000238
07/07/1999,0.002208
08/07/1999,0.000070
09/07/1999,0.005734
12/07/1999,-0.002063
13/07/1999,-0.003820
14/07/1999,0.004844
15/07/1999,0.008301
16/07/1999,0.004596
19/07/1999,-0.007754
20/07/1999,-0.021588
21/07/1999,0.002601
22/07/1999,-0.012949
23/07/1999,-0.003256
26/07/1999,-0.009941
27/07/1999,0.011276
28/07/1999,0.002207
29/07/1999,-0.017433
30/07/1999,-0.006751
02/08/1999,-0.002197
03/08/1999,-0.007221
04/08/1999,-0.014131
05/08/1999,0.005711
06/08/1999,-0.009767
09/08/1999,-0.003409
10/08/1999,-0.011303
11/08/1999,0.016390
12/08/1999,-0.001113
13/08/1999,0.021934
16/08/1999,0.002624
17/08/1999,0.009594
18/08/1999,-0.007271
19/08/1999,-0.007277
20/08/1999,0.008798
23/08/1999,0.017091
24/08/1999,0.001877
25/08/1999,0.011669
26/08/1999,-0.011717
